Date,Open,High,Low,Close,Adj Close,Volume
2020-06-23,131.619995,132.679993,130.979996,131.360001,130.422165,3625600
2020-06-24,130.520004,131.070007,128.679993,129.559998,128.635025,4853500
2020-06-25,129.139999,131.729996,128.050003,131.410004,130.471817,4442000
2020-06-26,131.679993,132.369995,128.059998,128.929993,128.009506,7372700
2020-06-29,130.179993,131.399994,129.429993,131.080002,130.144165,4173900
2020-06-30,131.830002,132.820007,130.850006,132.259995,131.315735,4626700
2020-07-01,132.529999,133.619995,131.940002,132.360001,131.415039,3633000
2020-07-02,133.539993,134.169998,132.539993,132.850006,131.901535,2769200
2020-07-06,133.080002,133.949997,132.309998,133.300003,132.348328,4221600
2020-07-07,132.270004,134.619995,132.169998,133.570007,132.616394,4424500
2020-07-08,134.160004,134.690002,133.160004,134.220001,133.261749,3798200
2020-07-09,132.899994,133.940002,131.729996,132.710007,131.762543,4005200
2020-07-10,132.369995,134.889999,131.279999,134.460007,133.500046,5932800
2020-07-13,136.770004,138.070007,134.470001,134.910004,133.946823,8960000
2020-07-14,134.589996,136.949997,134.250000,135.520004,134.552475,6766800
2020-07-15,135.350006,136.190002,133.250000,133.690002,132.735535,5561300
2020-07-16,134.059998,134.360001,133.050003,133.880005,132.924179,3788100
2020-07-17,134.649994,135.059998,133.550003,134.660004,133.698608,3229300
2020-07-20,134.610001,134.610001,132.179993,133.110001,132.159683,3620300
2020-07-21,134.000000,136.410004,133.789993,134.429993,133.470245,5435400
2020-07-22,135.559998,136.250000,133.679993,136.009995,135.038971,3522300
2020-07-23,136.589996,137.250000,135.490005,137.080002,136.101334,5011400
2020-07-24,136.990005,138.639999,135.389999,136.059998,135.088608,3300000
2020-07-27,135.529999,137.759995,134.850006,137.669998,136.687119,3607700
2020-07-28,137.979996,138.589996,137.089996,137.380005,136.399200,3787500
2020-07-29,137.380005,139.000000,137.039993,137.929993,136.945251,3179000
2020-07-30,137.240005,138.220001,136.479996,137.690002,136.706985,2817600
2020-07-31,137.259995,137.699997,135.199997,137.660004,136.677200,4304100
2020-08-03,137.110001,137.500000,136.000000,136.699997,135.724045,2819200
2020-08-04,137.520004,137.589996,136.020004,137.470001,136.488556,2553500
2020-08-05,138.149994,138.149994,135.770004,136.250000,135.277252,2924600
2020-08-06,135.270004,136.289993,135.270004,135.860001,134.890045,2692900
2020-08-07,135.940002,136.759995,135.369995,136.740005,135.763763,3692100
2020-08-10,136.320007,136.880005,135.380005,135.979996,135.009186,3052000
2020-08-11,136.970001,137.449997,134.619995,135.119995,134.155319,3301200
2020-08-12,135.339996,138.679993,135.250000,137.800003,136.816193,4425200
2020-08-13,137.100006,138.610001,137.100006,138.100006,137.114059,2393500
2020-08-14,138.110001,138.169998,137.199997,137.559998,136.577911,2461700
2020-08-17,137.500000,138.889999,137.050003,137.919998,136.935333,2862500
2020-08-18,138.610001,138.610001,137.039993,138.110001,137.123978,2638600
2020-08-19,138.690002,138.789993,136.100006,136.449997,135.475830,3682200
2020-08-20,135.660004,137.149994,135.630005,136.720001,135.743912,2263000
2020-08-21,136.369995,136.660004,135.250000,136.460007,135.485764,4295600
2020-08-24,136.460007,137.679993,136.110001,137.639999,136.657333,3177800
2020-08-25,138.259995,138.380005,136.699997,137.300003,136.319763,2597400
2020-08-26,136.580002,138.660004,136.380005,138.470001,137.481415,6019700
2020-08-27,138.710007,139.929993,137.910004,138.399994,137.411896,4159300
2020-08-28,138.520004,139.960007,137.240005,139.940002,138.940918,3355400
2020-08-31,139.320007,141.020004,139.000000,140.059998,139.060059,3828700
2020-09-01,140.250000,140.479996,138.509995,139.190002,138.196274,3422800
2020-09-02,139.520004,143.820007,139.350006,143.289993,142.266998,4918200
2020-09-03,142.770004,144.039993,138.119995,139.369995,139.369995,6642400
2020-09-04,139.660004,140.309998,136.940002,138.759995,138.759995,4836400
2020-09-08,138.309998,138.630005,134.410004,135.550003,135.550003,4901500
2020-09-09,135.500000,138.460007,135.399994,137.110001,137.110001,4282300
2020-09-10,136.600006,137.550003,133.880005,134.759995,134.759995,6050500
2020-09-11,135.220001,136.380005,134.229996,135.809998,135.809998,3411900
